"'Exness' 'Symbol' 'Timestamp' 'Bid' 'Ask'"
"exness","EURGBPm","2018-12-28 00:00:00.192",0.90388,0.90405
"exness","EURGBPm","2018-12-28 00:00:01.288",0.90389,0.90406
"exness","EURGBPm","2018-12-28 00:00:04.119",0.90388,0.90405
"exness","EURGBPm","2018-12-28 00:00:06.536",0.90388,0.90404
"exness","EURGBPm","2018-12-28 00:00:09.145",0.90387,0.90404
"exness","EURGBPm","2018-12-28 00:00:09.727",0.90388,0.90405
"exness","EURGBPm","2018-12-28 00:00:10.817",0.90389,0.90405
"exness","EURGBPm","2018-12-28 00:00:11.818",0.90388,0.90405
"exness","EURGBPm","2018-12-28 00:00:12.848",0.90389,0.90405
"exness","EURGBPm","2018-12-28 00:00:13.334",0.90389,0.90406
"exness","EURGBPm","2018-12-28 00:00:13.864",0.9039,0.90407
"exness","EURGBPm","2018-12-28 00:00:15.020",0.90391,0.90407
"exness","EURGBPm","2018-12-28 00:00:17.335",0.90389,0.90406
"exness","EURGBPm","2018-12-28 00:00:18.057",0.90387,0.90404
"exness","EURGBPm","2018-12-28 00:00:18.567",0.90386,0.90403
"exness","EURGBPm","2018-12-28 00:00:19.074",0.90385,0.90402
"exness","EURGBPm","2018-12-28 00:00:19.594",0.90386,0.90402
"exness","EURGBPm","2018-12-28 00:00:20.510",0.90386,0.90403
"exness","EURGBPm","2018-12-28 00:00:21.054",0.90387,0.90404
"exness","EURGBPm","2018-12-28 00:00:27.060",0.90388,0.90405
"exness","EURGBPm","2018-12-28 00:00:27.724",0.90387,0.90404
"exness","EURGBPm","2018-12-28 00:00:30.288",0.90388,0.90405
"exness","EURGBPm","2018-12-28 00:00:31.786",0.90389,0.90406
"exness","EURGBPm","2018-12-28 00:00:32.332",0.9039,0.90407
"exness","EURGBPm","2018-12-28 00:00:33.568",0.90391,0.90408
"exness","EURGBPm","2018-12-28 00:00:34.073",0.90392,0.90409
"exness","EURGBPm","2018-12-28 00:00:34.602",0.90391,0.90408
"exness","EURGBPm","2018-12-28 00:00:35.332",0.90389,0.90406
"exness","EURGBPm","2018-12-28 00:00:35.850",0.90387,0.90404
"exness","EURGBPm","2018-12-28 00:00:39.329",0.90388,0.90405
"exness","EURGBPm","2018-12-28 00:00:39.834",0.90389,0.90406
"exness","EURGBPm","2018-12-28 00:00:40.895",0.9039,0.90407
"exness","EURGBPm","2018-12-28 00:00:42.803",0.90389,0.90406
"exness","EURGBPm","2018-12-28 00:00:44.366",0.90389,0.90407
"exness","EURGBPm","2018-12-28 00:00:44.849",0.9039,0.90407
"exness","EURGBPm","2018-12-28 00:00:49.052",0.90389,0.90407
"exness","EURGBPm","2018-12-28 00:00:49.561",0.90388,0.90405
"exness","EURGBPm","2018-12-28 00:00:50.075",0.90387,0.90404
"exness","EURGBPm","2018-12-28 00:00:50.570",0.90386,0.90404
"exness","EURGBPm","2018-12-28 00:00:53.446",0.90387,0.90404
"exness","EURGBPm","2018-12-28 00:00:54.161",0.90388,0.90405
"exness","EURGBPm","2018-12-28 00:00:54.724",0.90389,0.90406
